inner_archive,json_path,image_id,filename,date,city_id,width,height,facility,state,defect,annotation_type,annotation_count
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305340.json,0000557400,2_09_0_1_2_1_20210819_0000305340.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305342.json,0000557401,2_09_0_1_2_1_20210819_0000305342.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305351.json,0000397552,2_09_0_1_2_1_20210819_0000305351.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305355.json,0000397553,2_09_0_1_2_1_20210819_0000305355.jpg,20210819,2,2592,4608,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305358.json,0000397555,2_09_0_1_2_1_20210819_0000305358.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305360.json,0000557403,2_09_0_1_2_1_20210819_0000305360.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305363.json,0000557405,2_09_0_1_2_1_20210819_0000305363.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305364.json,0000397556,2_09_0_1_2_1_20210819_0000305364.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305365.json,0000557406,2_09_0_1_2_1_20210819_0000305365.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305367.json,0000397557,2_09_0_1_2_1_20210819_0000305367.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000305368.json,0000557408,2_09_0_1_2_1_20210819_0000305368.jpg,20210819,2,2592,4608,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210819_0000328994.json,0000557409,2_09_0_1_2_1_20210819_0000328994.jpg,20210819,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328660.json,0000397560,2_09_0_1_2_1_20210820_0000328660.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328669.json,0000397561,2_09_0_1_2_1_20210820_0000328669.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328670.json,0000397562,2_09_0_1_2_1_20210820_0000328670.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328676.json,0000397563,2_09_0_1_2_1_20210820_0000328676.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328681.json,0000397564,2_09_0_1_2_1_20210820_0000328681.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328684.json,0000397565,2_09_0_1_2_1_20210820_0000328684.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328687.json,0000397566,2_09_0_1_2_1_20210820_0000328687.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328701.json,0000397569,2_09_0_1_2_1_20210820_0000328701.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328702.json,0000397570,2_09_0_1_2_1_20210820_0000328702.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328704.json,0000397571,2_09_0_1_2_1_20210820_0000328704.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328705.json,0000397572,2_09_0_1_2_1_20210820_0000328705.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328709.json,0000397573,2_09_0_1_2_1_20210820_0000328709.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328713.json,0000397574,2_09_0_1_2_1_20210820_0000328713.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328720.json,0000397575,2_09_0_1_2_1_20210820_0000328720.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328722.json,0000397576,2_09_0_1_2_1_20210820_0000328722.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328725.json,0000397577,2_09_0_1_2_1_20210820_0000328725.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328733.json,0000397578,2_09_0_1_2_1_20210820_0000328733.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328737.json,0000397579,2_09_0_1_2_1_20210820_0000328737.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328739.json,0000397580,2_09_0_1_2_1_20210820_0000328739.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328744.json,0000397581,2_09_0_1_2_1_20210820_0000328744.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328748.json,0000397582,2_09_0_1_2_1_20210820_0000328748.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328763.json,0000397584,2_09_0_1_2_1_20210820_0000328763.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328779.json,0000397587,2_09_0_1_2_1_20210820_0000328779.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328783.json,0000397588,2_09_0_1_2_1_20210820_0000328783.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328787.json,0000397589,2_09_0_1_2_1_20210820_0000328787.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328800.json,0000397592,2_09_0_1_2_1_20210820_0000328800.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328805.json,0000397593,2_09_0_1_2_1_20210820_0000328805.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328811.json,0000397594,2_09_0_1_2_1_20210820_0000328811.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328812.json,0000397595,2_09_0_1_2_1_20210820_0000328812.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328814.json,0000397596,2_09_0_1_2_1_20210820_0000328814.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328815.json,0000397597,2_09_0_1_2_1_20210820_0000328815.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328827.json,0000397599,2_09_0_1_2_1_20210820_0000328827.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328828.json,0000397600,2_09_0_1_2_1_20210820_0000328828.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328829.json,0000397601,2_09_0_1_2_1_20210820_0000328829.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328830.json,0000397602,2_09_0_1_2_1_20210820_0000328830.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328831.json,0000397603,2_09_0_1_2_1_20210820_0000328831.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328832.json,0000397604,2_09_0_1_2_1_20210820_0000328832.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328834.json,0000397605,2_09_0_1_2_1_20210820_0000328834.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328844.json,0000397608,2_09_0_1_2_1_20210820_0000328844.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328853.json,0000397610,2_09_0_1_2_1_20210820_0000328853.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328859.json,0000397611,2_09_0_1_2_1_20210820_0000328859.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328870.json,0000397613,2_09_0_1_2_1_20210820_0000328870.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328877.json,0000397614,2_09_0_1_2_1_20210820_0000328877.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328888.json,0000397616,2_09_0_1_2_1_20210820_0000328888.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328900.json,0000397618,2_09_0_1_2_1_20210820_0000328900.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328906.json,0000397619,2_09_0_1_2_1_20210820_0000328906.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328912.json,0000397620,2_09_0_1_2_1_20210820_0000328912.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328928.json,0000397622,2_09_0_1_2_1_20210820_0000328928.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328935.json,0000397623,2_09_0_1_2_1_20210820_0000328935.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328940.json,0000397624,2_09_0_1_2_1_20210820_0000328940.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328945.json,0000397625,2_09_0_1_2_1_20210820_0000328945.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328948.json,0000397626,2_09_0_1_2_1_20210820_0000328948.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328955.json,0000397627,2_09_0_1_2_1_20210820_0000328955.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328961.json,0000397629,2_09_0_1_2_1_20210820_0000328961.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328967.json,0000397631,2_09_0_1_2_1_20210820_0000328967.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328974.json,0000397632,2_09_0_1_2_1_20210820_0000328974.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328979.json,0000397633,2_09_0_1_2_1_20210820_0000328979.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328980.json,0000397634,2_09_0_1_2_1_20210820_0000328980.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328985.json,0000397635,2_09_0_1_2_1_20210820_0000328985.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328988.json,0000397636,2_09_0_1_2_1_20210820_0000328988.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328993.json,0000397637,2_09_0_1_2_1_20210820_0000328993.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000328997.json,0000397639,2_09_0_1_2_1_20210820_0000328997.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329002.json,0000397640,2_09_0_1_2_1_20210820_0000329002.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329008.json,0000397642,2_09_0_1_2_1_20210820_0000329008.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329011.json,0000397643,2_09_0_1_2_1_20210820_0000329011.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329014.json,0000397644,2_09_0_1_2_1_20210820_0000329014.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329015.json,0000397645,2_09_0_1_2_1_20210820_0000329015.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329021.json,0000397646,2_09_0_1_2_1_20210820_0000329021.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329022.json,0000397647,2_09_0_1_2_1_20210820_0000329022.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329025.json,0000397648,2_09_0_1_2_1_20210820_0000329025.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329032.json,0000397649,2_09_0_1_2_1_20210820_0000329032.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329039.json,0000397652,2_09_0_1_2_1_20210820_0000329039.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329042.json,0000397653,2_09_0_1_2_1_20210820_0000329042.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329047.json,0000397655,2_09_0_1_2_1_20210820_0000329047.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329053.json,0000397656,2_09_0_1_2_1_20210820_0000329053.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329056.json,0000397657,2_09_0_1_2_1_20210820_0000329056.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329066.json,0000397659,2_09_0_1_2_1_20210820_0000329066.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329069.json,0000397660,2_09_0_1_2_1_20210820_0000329069.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329072.json,0000397661,2_09_0_1_2_1_20210820_0000329072.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329079.json,0000397663,2_09_0_1_2_1_20210820_0000329079.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329082.json,0000397664,2_09_0_1_2_1_20210820_0000329082.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329090.json,0000397667,2_09_0_1_2_1_20210820_0000329090.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329095.json,0000397668,2_09_0_1_2_1_20210820_0000329095.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329099.json,0000397669,2_09_0_1_2_1_20210820_0000329099.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329121.json,0000397674,2_09_0_1_2_1_20210820_0000329121.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329126.json,0000397675,2_09_0_1_2_1_20210820_0000329126.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329133.json,0000397676,2_09_0_1_2_1_20210820_0000329133.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329138.json,0000397677,2_09_0_1_2_1_20210820_0000329138.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329141.json,0000397678,2_09_0_1_2_1_20210820_0000329141.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329149.json,0000397680,2_09_0_1_2_1_20210820_0000329149.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329153.json,0000397681,2_09_0_1_2_1_20210820_0000329153.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329154.json,0000397682,2_09_0_1_2_1_20210820_0000329154.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329156.json,0000397683,2_09_0_1_2_1_20210820_0000329156.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329158.json,0000397684,2_09_0_1_2_1_20210820_0000329158.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329171.json,0000397685,2_09_0_1_2_1_20210820_0000329171.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329185.json,0000397686,2_09_0_1_2_1_20210820_0000329185.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329201.json,0000397687,2_09_0_1_2_1_20210820_0000329201.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329212.json,0000397688,2_09_0_1_2_1_20210820_0000329212.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329221.json,0000397689,2_09_0_1_2_1_20210820_0000329221.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329229.json,0000397690,2_09_0_1_2_1_20210820_0000329229.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329244.json,0000397691,2_09_0_1_2_1_20210820_0000329244.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329258.json,0000397692,2_09_0_1_2_1_20210820_0000329258.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
01.데이터/1.Training/라벨링데이터/TL8.zip,09. 점자블럭/0. 양호/2_09_0_1_2_1_20210820_0000329271.json,0000397693,2_09_0_1_2_1_20210820_0000329271.jpg,20210820,2,2268,4032,2_09,0,정상,polygon,1
